PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,G,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,BOX_OUTS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB,SEASON_TYPE
1642855,Noa Essengue,1610612741,CHI,19.0,1,4.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1,0,1,0,1,1.0,0.0,1.0,0.0,Regular Season
1641730,Noah Clowney,1610612751,BKN,21.0,43,1237.0,283,185,98,81,2,15,36,7,12,19,0.368,0.632,2,22,24,10,24,0.083,0.917,1.0,0.417,Regular Season
1642869,Noah Penda,1610612753,ORL,21.0,29,432.0,85,59,26,39,0,12,26,6,10,16,0.375,0.625,7,10,17,15,17,0.412,0.588,1.0,0.882,Regular Season
1642849,Nolan Traore,1610612751,BKN,19.0,25,492.0,94,73,21,23,0,3,7,1,4,5,0.2,0.8,0,4,4,0,4,0.0,1.0,1.0,0.0,Regular Season
1626181,Norman Powell,1610612748,MIA,32.0,43,1319.0,102,49,53,115,0,6,15,7,16,23,0.304,0.696,0,16,16,10,16,0.0,1.0,1.0,0.625,Regular Season
1628384,OG Anunoby,1610612752,NYK,28.0,39,1278.0,257,145,112,115,3,12,30,16,18,34,0.471,0.529,3,44,47,27,47,0.064,0.936,1.0,0.574,Regular Season
1630167,Obi Toppin,1610612754,IND,27.0,3,82.0,14,8,6,3,0,4,9,2,3,5,0.4,0.6,0,2,2,1,2,0.0,1.0,1.0,0.5,Regular Season
1630534,Ochai Agbaji,1610612761,TOR,25.0,37,627.0,128,81,47,50,0,11,25,4,4,8,0.5,0.5,1,10,11,4,11,0.091,0.909,1.0,0.364,Regular Season
1641765,Olivier-Maxence Prosper,1610612763,MEM,23.0,20,277.0,65,43,22,11,1,5,14,5,1,6,0.833,0.167,2,12,14,9,14,0.143,0.857,1.0,0.643,Regular Season
1630168,Onyeka Okongwu,1610612737,ATL,25.0,47,1503.0,370,250,120,119,1,111,261,25,18,43,0.581,0.419,12,60,71,45,72,0.167,0.833,0.986,0.625,Regular Season
1631115,Orlando Robinson,1610612753,ORL,25.0,4,25.0,7,6,1,2,0,2,5,0,0,0,0.0,0.0,1,0,1,1,1,1.0,0.0,1.0,1.0,Regular Season
1631131,Oscar Tshiebwe,1610612762,UTA,26.0,1,15.0,5,3,2,2,0,3,6,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Regular Season
1642345,Oso Ighodaro,1610612756,PHX,23.0,50,998.0,237,181,56,101,0,136,331,11,10,21,0.524,0.476,12,35,47,27,47,0.255,0.745,1.0,0.574,Regular Season
1631172,Ousmane Dieng,1610612760,OKC,22.0,24,282.0,74,48,26,13,0,4,9,3,4,7,0.429,0.571,0,6,6,3,6,0.0,1.0,1.0,0.5,Regular Season
1629023,P.J. Washington,1610612742,DAL,27.0,36,1114.0,255,158,97,70,1,20,44,8,13,21,0.381,0.619,2,26,28,22,28,0.071,0.929,1.0,0.786,Regular Season
1641790,PJ Hall,1610612766,CHA,23.0,13,153.0,59,35,24,2,0,8,20,2,3,5,0.4,0.6,6,10,15,9,16,0.375,0.625,1.0,0.6,Regular Season
1642359,Pacôme Dadiet,1610612752,NYK,20.0,9,40.0,5,4,1,7,0,0,0,0,2,2,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Regular Season
1631094,Paolo Banchero,1610612753,ORL,23.0,38,1307.0,232,133,99,38,0,35,80,15,5,20,0.75,0.25,3,24,27,18,27,0.111,0.889,1.0,0.667,Regular Season
1627783,Pascal Siakam,1610612754,IND,31.0,47,1596.0,282,192,90,107,0,44,107,19,11,30,0.633,0.367,6,43,48,21,49,0.122,0.878,0.98,0.429,Regular Season
1626192,Pat Connaughton,1610612766,CHA,33.0,15,140.0,27,11,16,7,0,2,6,1,1,2,0.5,0.5,1,5,6,5,6,0.167,0.833,1.0,0.833,Regular Season
1630311,Pat Spencer,1610612744,GSW,29.0,26,419.0,44,20,24,35,0,5,13,9,3,12,0.75,0.25,0,5,5,2,5,0.0,1.0,1.0,0.4,Regular Season
1630172,Patrick Williams,1610612741,CHI,24.0,43,828.0,132,77,55,58,0,15,34,5,11,16,0.313,0.688,3,41,43,18,44,0.068,0.932,0.977,0.409,Regular Season
202331,Paul George,1610612755,PHI,35.0,27,824.0,143,79,64,105,4,8,19,9,10,19,0.474,0.526,3,18,20,12,21,0.143,0.857,0.952,0.571,Regular Season
1630194,Paul Reed,1610612765,DET,26.0,32,386.0,131,90,41,66,0,44,110,11,5,16,0.688,0.313,8,14,22,19,22,0.364,0.636,1.0,0.864,Regular Season
1630202,Payton Pritchard,1610612738,BOS,28.0,46,1500.0,80,18,62,63,2,13,33,16,13,29,0.552,0.448,2,17,19,3,20,0.1,0.85,1.0,0.158,Regular Season
1641796,Pelle Larsson,1610612748,MIA,24.0,43,1030.0,187,110,77,76,10,10,23,2,4,6,0.333,0.667,4,20,23,14,24,0.167,0.833,0.958,0.583,Regular Season
1631250,Pete Nance,1610612749,MIL,25.0,13,137.0,23,15,8,11,0,8,19,2,0,2,1.0,0.0,3,3,6,3,6,0.5,0.5,1.0,0.5,Regular Season
1631212,Peyton Watson,1610612743,DEN,23.0,47,1431.0,292,177,115,72,3,29,72,14,23,37,0.378,0.622,3,6,9,8,9,0.333,0.667,1.0,0.889,Regular Season
1630173,Precious Achiuwa,1610612758,SAC,26.0,44,912.0,233,147,86,69,2,38,86,13,5,18,0.722,0.278,18,21,39,23,39,0.462,0.538,1.0,0.59,Regular Season
1629656,Quentin Grimes,1610612755,PHI,25.0,43,1290.0,155,81,74,99,1,8,17,16,10,26,0.615,0.385,0,12,12,5,12,0.0,1.0,1.0,0.417,Regular Season
1631245,Quenton Jackson,1610612754,IND,27.0,21,347.0,43,17,26,36,0,2,5,5,5,10,0.5,0.5,1,2,3,0,3,0.333,0.667,1.0,0.0,Regular Season
1642366,Quinten Post,1610612744,GSW,25.0,50,891.0,330,252,78,34,0,49,124,5,10,15,0.333,0.667,12,31,42,31,43,0.279,0.721,0.977,0.721,Regular Season
1629628,RJ Barrett,1610612761,TOR,25.0,28,824.0,130,73,57,54,2,11,28,5,9,14,0.357,0.643,4,10,14,8,14,0.286,0.714,1.0,0.571,Regular Season
1642853,Rasheer Fleming,1610612756,PHX,21.0,22,163.0,17,12,5,15,0,1,3,2,0,2,1.0,0.0,0,4,4,2,4,0.0,1.0,1.0,0.5,Regular Season
1642484,RayJ Dennis,1610612737,ATL,24.0,11,162.0,11,7,4,23,0,1,2,0,3,3,0.0,1.0,0,2,2,0,2,0.0,1.0,1.0,0.0,Regular Season
1641712,Rayan Rupert,1610612757,POR,21.0,34,482.0,49,26,23,44,0,5,11,4,4,8,0.5,0.5,2,5,6,1,7,0.286,0.714,0.857,0.143,Regular Season
1642263,Reed Sheppard,1610612745,HOU,21.0,47,1158.0,157,76,81,164,0,3,8,17,12,29,0.586,0.414,0,7,7,2,7,0.0,1.0,1.0,0.286,Regular Season
1642434,Riley Minix,1610612759,SAS,25.0,2,7.0,2,1,1,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Regular Season
1642265,Rob Dillingham,1610612750,MIN,21.0,30,300.0,40,23,17,38,0,2,5,3,6,9,0.333,0.667,0,2,2,1,2,0.0,1.0,1.0,0.5,Regular Season
1629057,Robert Williams III,1610612757,POR,28.0,34,555.0,146,103,43,42,0,41,94,4,3,7,0.571,0.429,8,20,26,22,28,0.286,0.714,0.929,0.786,Regular Season
1631199,Ron Harper Jr.,1610612738,BOS,25.0,3,16.0,4,3,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Regular Season
1641842,Ronald Holland II,1610612765,DET,20.0,46,955.0,90,46,44,102,1,11,27,12,15,27,0.444,0.556,1,6,6,4,7,0.143,0.857,0.857,0.571,Regular Season
1626220,Royce O'Neale,1610612756,PHX,32.0,50,1471.0,121,49,72,117,0,30,67,11,13,24,0.458,0.542,3,25,28,14,28,0.107,0.893,1.0,0.5,Regular Season
203497,Rudy Gobert,1610612750,MIN,33.0,48,1508.0,503,396,107,77,1,201,500,11,4,15,0.733,0.267,71,68,139,109,139,0.511,0.489,1.0,0.784,Regular Season
1629060,Rui Hachimura,1610612747,LAL,27.0,38,1131.0,142,98,44,46,1,15,34,7,7,14,0.5,0.5,0,25,25,11,25,0.0,1.0,1.0,0.44,Regular Season
201566,Russell Westbrook,1610612758,SAC,37.0,48,1423.0,88,42,46,114,0,10,22,22,20,42,0.524,0.476,2,6,8,6,8,0.25,0.75,1.0,0.75,Regular Season
1642346,Ryan Dunn,1610612756,PHX,23.0,42,854.0,163,93,70,82,0,17,40,8,8,16,0.5,0.5,4,1,5,5,5,0.8,0.2,1.0,1.0,Regular Season
1641750,Ryan Kalkbrenner,1610612766,CHA,24.0,38,893.0,384,304,80,43,1,78,177,5,8,13,0.385,0.615,29,71,100,56,100,0.29,0.71,1.0,0.56,Regular Season
1642948,Ryan Nembhard,1610612742,DAL,22.0,33,657.0,66,36,30,17,2,6,13,8,11,19,0.421,0.579,0,6,6,0,6,0.0,1.0,1.0,0.0,Regular Season
1631157,Ryan Rollins,1610612749,MIL,23.0,47,1492.0,192,108,84,202,3,2,4,15,14,29,0.517,0.483,0,12,12,5,12,0.0,1.0,1.0,0.417,Regular Season
1630180,Saddiq Bey,1610612740,NOP,26.0,44,1328.0,104,51,53,56,1,12,28,16,14,30,0.533,0.467,6,21,27,21,27,0.222,0.778,1.0,0.778,Regular Season
1630573,Sam Hauser,1610612738,BOS,28.0,47,1137.0,187,111,76,69,0,38,91,9,9,18,0.5,0.5,0,34,34,15,34,0.0,1.0,1.0,0.441,Regular Season
1630241,Sam Merrill,1610612739,CLE,29.0,27,691.0,86,60,26,34,2,19,42,8,4,12,0.667,0.333,1,8,9,3,9,0.111,0.889,1.0,0.333,Regular Season
1630572,Sandro Mamukelashvili,1610612761,TOR,26.0,49,1103.0,300,203,97,78,0,62,140,9,10,19,0.474,0.526,8,38,43,16,46,0.174,0.826,0.935,0.348,Regular Season
1630583,Santi Aldama,1610612763,MEM,25.0,42,1174.0,274,173,101,59,2,23,55,9,8,17,0.529,0.471,2,29,31,19,31,0.065,0.935,1.0,0.613,Regular Season
1630567,Scottie Barnes,1610612761,TOR,24.0,50,1724.0,310,208,102,159,0,50,114,22,16,38,0.579,0.421,26,55,80,67,81,0.321,0.679,0.988,0.827,Regular Season
203552,Seth Curry,1610612744,GSW,35.0,2,32.0,2,0,2,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Regular Season
1631101,Shaedon Sharpe,1610612757,POR,22.0,46,1394.0,114,46,68,90,1,2,4,16,11,27,0.593,0.407,0,20,20,8,20,0.0,1.0,1.0,0.4,Regular Season
1628983,Shai Gilgeous-Alexander,1610612760,OKC,27.0,48,1605.0,205,107,98,146,1,15,33,19,17,36,0.528,0.472,0,15,15,8,15,0.0,1.0,1.0,0.533,Regular Season
1630536,Sharife Cooper,1610612764,WAS,24.0,4,38.0,3,3,0,2,1,0,0,0,0,0,0.0,0.0,0,1,1,1,1,0.0,1.0,1.0,1.0,Regular Season
1631321,Sidy Cissoko,1610612757,POR,21.0,42,967.0,113,70,43,72,5,14,32,8,9,17,0.471,0.529,4,11,15,8,15,0.267,0.733,1.0,0.533,Regular Season
1631323,Simone Fontecchio,1610612748,MIA,30.0,46,808.0,112,60,52,47,0,5,13,8,9,17,0.471,0.529,9,14,23,15,23,0.391,0.609,1.0,0.652,Regular Season
1642883,Sion James,1610612766,CHA,23.0,50,1217.0,180,107,73,68,1,28,63,3,6,9,0.333,0.667,3,20,23,7,23,0.13,0.87,1.0,0.304,Regular Season
1627746,Skal Labissiere,1610612764,WAS,29.0,2,30.0,8,6,2,3,0,4,9,0,1,1,0.0,1.0,1,3,4,2,4,0.25,0.75,1.0,0.5,Regular Season
1642461,Spencer Jones,1610612743,DEN,24.0,44,1074.0,222,144,78,91,2,39,96,17,10,27,0.63,0.37,3,23,25,14,26,0.115,0.885,0.962,0.538,Regular Season
1630649,Stanley Umude,1610612759,SAS,26.0,1,2.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Regular Season
201939,Stephen Curry,1610612744,GSW,37.0,39,1222.0,107,55,52,100,2,33,74,20,16,36,0.556,0.444,2,9,11,5,11,0.182,0.818,1.0,0.455,Regular Season
1642264,Stephon Castle,1610612759,SAS,21.0,39,1214.0,182,105,77,98,0,15,38,14,5,19,0.737,0.263,0,10,10,1,10,0.0,1.0,1.0,0.1,Regular Season
203500,Steven Adams,1610612745,HOU,32.0,32,730.0,179,127,52,31,0,90,198,12,4,16,0.75,0.25,52,27,77,61,79,0.658,0.342,0.975,0.772,Regular Season
1629004,Svi Mykhailiuk,1610612762,UTA,28.0,42,1011.0,112,59,53,69,1,14,32,7,13,20,0.35,0.65,0,14,14,8,14,0.0,1.0,1.0,0.571,Regular Season
204456,T.J. McConnell,1610612754,IND,33.0,35,607.0,45,24,21,86,2,3,9,8,13,21,0.381,0.619,0,7,7,3,7,0.0,1.0,1.0,0.429,Regular Season
1643007,Taelon Peter,1610612754,IND,23.0,15,111.0,22,16,6,11,0,0,0,1,3,4,0.25,0.75,0,0,0,0,0,0.0,0.0,0.0,0.0,Regular Season
1631106,Tari Eason,1610612745,HOU,24.0,26,628.0,110,71,39,68,0,1,2,14,12,26,0.538,0.462,1,5,6,5,6,0.167,0.833,1.0,0.833,Regular Season
1627752,Taurean Prince,1610612749,MIL,31.0,8,169.0,18,8,10,13,0,1,2,0,1,1,0.0,1.0,0,3,3,3,3,0.0,1.0,1.0,1.0,Regular Season
1641707,Taylor Hendricks,1610612762,UTA,22.0,32,492.0,101,54,47,32,0,18,41,3,2,5,0.6,0.4,1,9,10,5,10,0.1,0.9,1.0,0.5,Regular Season
1629611,Terance Mann,1610612751,BKN,29.0,43,1093.0,120,69,51,89,3,17,44,6,7,13,0.462,0.538,4,9,13,6,13,0.308,0.692,1.0,0.462,Regular Season
1630545,Terrence Shannon Jr.,1610612750,MIN,25.0,21,274.0,37,23,14,14,2,5,11,3,2,5,0.6,0.4,0,5,4,1,5,0.0,1.0,0.8,0.2,Regular Season
203648,Thanasis Antetokounmpo,1610612749,MIL,33.0,11,39.0,6,5,1,10,0,2,4,1,1,2,0.5,0.5,1,0,1,1,1,1.0,0.0,1.0,1.0,Regular Season
1628418,Thomas Bryant,1610612739,CLE,28.0,32,337.0,78,71,7,19,1,27,61,2,3,5,0.4,0.6,4,18,22,15,22,0.182,0.818,1.0,0.682,Regular Season
1642275,Tidjane Salaün,1610612766,CHA,20.0,29,493.0,84,49,35,29,1,17,42,3,5,8,0.375,0.625,3,17,20,12,20,0.15,0.85,1.0,0.6,Regular Season
203501,Tim Hardaway Jr.,1610612743,DEN,33.0,49,1332.0,139,73,66,44,6,25,60,5,7,12,0.417,0.583,0,14,14,8,14,0.0,1.0,1.0,0.571,Regular Season
202699,Tobias Harris,1610612765,DET,33.0,32,902.0,117,61,56,41,0,12,24,9,12,21,0.429,0.571,4,35,38,19,39,0.103,0.897,1.0,0.5,Regular Season
1642449,Tolu Smith,1610612765,DET,25.0,4,53.0,17,12,5,4,0,8,19,1,0,1,1.0,0.0,2,6,8,6,8,0.25,0.75,1.0,0.75,Regular Season
1628396,Tony Bradley,1610612754,IND,28.0,35,409.0,107,78,29,14,0,33,77,4,2,6,0.667,0.333,14,25,39,24,39,0.359,0.641,1.0,0.615,Regular Season
1641787,Tosan Evbuomwan,1610612752,NYK,24.0,2,5.0,3,2,1,0,0,0,0,1,0,1,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Regular Season
1641739,Toumani Camara,1610612757,POR,25.0,50,1683.0,270,163,107,126,11,43,104,14,13,27,0.519,0.481,9,20,28,11,29,0.31,0.69,0.966,0.379,Regular Season
1629027,Trae Young,1610612764,WAS,27.0,10,280.0,10,2,8,13,0,2,4,3,2,5,0.6,0.4,0,3,3,1,3,0.0,1.0,1.0,0.333,Regular Season
1631218,Trayce Jackson-Davis,1610612744,GSW,25.0,34,404.0,147,119,28,24,0,48,115,6,3,9,0.667,0.333,19,23,40,29,42,0.452,0.548,0.952,0.69,Regular Season
1642848,Tre Johnson,1610612764,WAS,19.0,38,961.0,105,52,53,65,0,8,20,5,4,9,0.556,0.444,1,8,9,3,9,0.111,0.889,1.0,0.333,Regular Season
1630200,Tre Jones,1610612741,CHI,26.0,38,1020.0,95,62,33,98,3,13,31,8,7,15,0.533,0.467,0,10,10,7,10,0.0,1.0,1.0,0.7,Regular Season
1630544,Tre Mann,1610612766,CHA,24.0,28,480.0,62,33,29,36,0,5,13,4,6,10,0.4,0.6,0,5,5,1,5,0.0,1.0,1.0,0.2,Regular Season
1630570,Trendon Watford,1610612755,PHI,25.0,25,395.0,89,45,44,17,0,12,29,7,3,10,0.7,0.3,1,3,4,1,4,0.25,0.75,1.0,0.25,Regular Season
1642280,Trentyn Flowers,1610612741,CHI,20.0,2,6.0,2,2,0,1,0,0,0,1,0,1,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Regular Season
1641725,Trey Alexander,1610612740,NOP,22.0,4,40.0,7,6,1,7,0,0,0,0,0,0,0.0,0.0,0,4,4,0,4,0.0,1.0,1.0,0.0,Regular Season
1641998,Trey Jemison III,1610612752,NYK,26.0,6,38.0,9,9,0,4,0,4,9,1,1,2,0.5,0.5,0,5,5,2,5,0.0,1.0,1.0,0.4,Regular Season
1630530,Trey Murphy III,1610612740,NOP,25.0,47,1683.0,218,122,96,128,0,36,78,10,17,27,0.37,0.63,2,13,15,9,15,0.133,0.867,1.0,0.6,Regular Season
1641774,Tristan Vukcevic,1610612764,WAS,22.0,29,341.0,93,67,26,28,1,39,96,3,2,5,0.6,0.4,3,19,22,10,22,0.136,0.864,1.0,0.455,Regular Season
1641783,Tristan da Silva,1610612753,ORL,24.0,43,972.0,145,94,51,69,0,15,32,9,8,17,0.529,0.471,1,26,27,16,27,0.037,0.963,1.0,0.593,Regular Season
1629660,Ty Jerome,1610612763,MEM,28.0,1,20.0,1,0,1,2,0,1,3,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Regular Season
1631102,TyTy Washington Jr.,1610612746,LAC,24.0,2,22.0,2,1,1,3,0,0,0,0,0,0,0.0,0.0,0,1,1,0,1,0.0,1.0,1.0,0.0,Regular Season
1629639,Tyler Herro,1610612748,MIA,26.0,11,349.0,42,35,7,15,0,0,0,1,2,3,0.333,0.667,0,0,0,0,0,0.0,0.0,0.0,0.0,Regular Season
1642278,Tyler Kolek,1610612752,NYK,24.0,35,535.0,57,37,20,34,2,3,7,5,9,14,0.357,0.643,0,7,7,3,7,0.0,1.0,1.0,0.429,Regular Season
1631213,Tyrese Martin,1610612751,BKN,26.0,33,655.0,83,45,38,45,0,5,11,9,13,22,0.409,0.591,2,6,8,7,8,0.25,0.75,1.0,0.875,Regular Season
1630178,Tyrese Maxey,1610612755,PHI,25.0,46,1796.0,181,84,97,164,3,14,31,10,28,38,0.263,0.737,1,7,7,2,8,0.125,0.875,0.875,0.25,Regular Season
1642878,Tyrese Proctor,1610612739,CLE,21.0,29,352.0,33,14,19,43,1,7,16,3,5,8,0.375,0.625,1,2,3,1,3,0.333,0.667,1.0,0.333,Regular Season
1630623,Tyson Etienne,1610612751,BKN,26.0,2,15.0,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0,1,1,0,1,0.0,1.0,1.0,0.0,Regular Season
1626145,Tyus Jones,1610612753,ORL,29.0,38,627.0,32,12,20,44,0,5,12,2,3,5,0.4,0.6,0,5,5,3,5,0.0,1.0,1.0,0.6,Regular Season
1642845,VJ Edgecombe,1610612755,PHI,20.0,44,1568.0,192,123,69,152,0,9,21,29,26,55,0.527,0.473,0,16,16,10,16,0.0,1.0,1.0,0.625,Regular Season
1641705,Victor Wembanyama,1610612759,SAS,22.0,35,1012.0,279,210,69,87,2,49,108,11,7,18,0.611,0.389,14,25,39,28,39,0.359,0.641,1.0,0.718,Regular Season
1631246,Vince Williams Jr.,1610612763,MEM,25.0,33,713.0,96,57,39,58,1,5,13,10,4,14,0.714,0.286,2,6,8,4,8,0.25,0.75,1.0,0.5,Regular Season
1642884,Vladislav Goldin,1610612748,MIA,24.0,1,7.0,2,1,1,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Regular Season
1630249,Vít Krejčí,1610612757,POR,25.0,45,1022.0,214,119,95,64,0,17,38,6,14,20,0.3,0.7,0,16,16,4,16,0.0,1.0,1.0,0.25,Regular Season
1631117,Walker Kessler,1610612762,UTA,24.0,5,154.0,43,34,9,16,0,16,39,4,0,4,1.0,0.0,4,8,11,7,12,0.333,0.667,0.917,0.583,Regular Season
1642383,Walter Clayton Jr.,1610612762,UTA,22.0,44,794.0,176,76,100,51,2,11,26,5,8,13,0.385,0.615,0,8,8,5,8,0.0,1.0,1.0,0.625,Regular Season
1628976,Wendell Carter Jr.,1610612753,ORL,26.0,46,1377.0,353,270,83,80,1,146,328,13,15,28,0.464,0.536,30,87,117,64,117,0.256,0.744,1.0,0.547,Regular Season
1631111,Wendell Moore Jr.,1610612765,DET,24.0,3,43.0,8,4,4,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Regular Season
1642954,Will Richard,1610612744,GSW,23.0,44,849.0,93,50,43,114,5,8,19,6,6,12,0.5,0.5,3,11,14,9,14,0.214,0.786,1.0,0.643,Regular Season
1642860,Will Riley,1610612764,WAS,19.0,34,573.0,89,50,39,26,0,6,16,3,4,7,0.429,0.571,2,9,10,6,11,0.182,0.818,0.909,0.545,Regular Season
1630214,Xavier Tillman,1610612738,BOS,27.0,10,99.0,33,13,20,15,0,13,30,0,4,4,0.0,1.0,6,2,8,7,9,0.667,0.222,1.0,0.875,Regular Season
1642905,Yang Hansen,1610612757,POR,20.0,26,226.0,90,64,26,14,0,34,79,3,0,3,1.0,0.0,3,19,21,8,22,0.136,0.864,0.955,0.364,Regular Season
1642949,Yanic Konan Niederhäuser,1610612746,LAC,22.0,21,210.0,68,58,10,12,1,26,59,0,0,0,0.0,0.0,3,10,13,8,13,0.231,0.769,1.0,0.615,Regular Season
1642530,Yuki Kawamura,1610612741,CHI,24.0,2,38.0,2,0,2,1,0,0,0,0,1,1,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,Regular Season
1642274,Yves Missi,1610612740,NOP,21.0,43,828.0,265,170,95,36,0,81,172,15,9,24,0.625,0.375,26,31,56,36,57,0.456,0.544,0.982,0.632,Regular Season
1642258,Zaccharie Risacher,1610612737,ATL,20.0,37,908.0,182,112,70,72,0,5,12,6,11,17,0.353,0.647,2,5,7,6,7,0.286,0.714,1.0,0.857,Regular Season
1628380,Zach Collins,1610612741,CHI,28.0,10,184.0,57,42,15,10,0,23,53,2,1,3,0.667,0.333,3,10,13,9,13,0.231,0.769,1.0,0.692,Regular Season
1641744,Zach Edey,1610612763,MEM,23.0,11,284.0,88,74,14,12,0,35,78,2,1,3,0.667,0.333,19,26,45,36,45,0.422,0.578,1.0,0.8,Regular Season
203897,Zach LaVine,1610612758,SAC,30.0,37,1184.0,158,69,89,45,0,7,16,3,5,8,0.375,0.625,0,6,6,3,6,0.0,1.0,1.0,0.5,Regular Season
1630192,Zeke Nnaji,1610612743,DEN,25.0,34,490.0,145,97,48,37,1,47,115,5,5,10,0.5,0.5,4,8,12,7,12,0.333,0.667,1.0,0.583,Regular Season
1630533,Ziaire Williams,1610612751,BKN,24.0,33,762.0,139,71,68,101,1,3,7,7,11,18,0.389,0.611,0,7,7,4,7,0.0,1.0,1.0,0.571,Regular Season
1629627,Zion Williamson,1610612740,NOP,25.0,35,1027.0,131,63,68,68,0,35,85,18,3,21,0.857,0.143,4,25,29,22,29,0.138,0.862,1.0,0.759,Regular Season
