PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_IPM,D_IPM,IPM,POSS,SEASON,SEASON_TYPE
203999,N. Jokić,DEN,4.93,0.85,5.78,9731,2022-23,Regular Season
203954,J. Embiid,PHI,3.36,1.86,5.22,9263,2022-23,Regular Season
1628401,D. White,BOS,1.59,2.15,3.74,9613,2022-23,Regular Season
202695,K. Leonard,LAC,2.82,0.77,3.59,7162,2022-23,Regular Season
1628991,J. Jackson Jr.,MEM,1.08,2.38,3.46,7678,2022-23,Regular Season
203076,A. Davis,LAL,0.9,2.52,3.42,8166,2022-23,Regular Season
1628369,J. Tatum,BOS,2.94,0.37,3.31,11386,2022-23,Regular Season
201950,J. Holiday,MIL,1.91,1.38,3.29,9336,2022-23,Regular Season
201142,K. Durant,PHX,2.2,1.07,3.27,6933,2022-23,Regular Season
1628983,S. Gilgeous-Alexander,OKC,2.91,0.3,3.21,10468,2022-23,Regular Season
1629651,N. Claxton,BKN,0.85,2.12,2.97,9319,2022-23,Regular Season
1628404,J. Hart,NYK,2.09,0.83,2.92,10151,2022-23,Regular Season
203081,D. Lillard,POR,4.03,-1.17,2.86,8789,2022-23,Regular Season
203507,G. Antetokounmpo,MIL,2.1,0.7,2.8,8690,2022-23,Regular Season
202710,J. Butler III,MIA,2.95,-0.19,2.76,8652,2022-23,Regular Season
1630217,D. Bane,MEM,1.7,0.98,2.68,7930,2022-23,Regular Season
202681,K. Irving,DAL,2.7,-0.04,2.66,9190,2022-23,Regular Season
203932,A. Gordon,DEN,1.98,0.6,2.58,8585,2022-23,Regular Season
201935,J. Harden,PHI,2.6,-0.08,2.52,8565,2022-23,Regular Season
201939,S. Curry,GSW,2.79,-0.28,2.51,8484,2022-23,Regular Season
201572,B. Lopez,MIL,-0.07,2.57,2.5,10096,2022-23,Regular Season
1626164,D. Booker,PHX,2.99,-0.52,2.47,7634,2022-23,Regular Season
1627936,A. Caruso,CHI,-0.17,2.56,2.39,6509,2022-23,Regular Season
1626204,L. Nance Jr.,NOP,0.81,1.56,2.37,5775,2022-23,Regular Season
1629636,D. Garland,CLE,1.94,0.41,2.35,9847,2022-23,Regular Season
204001,K. Porziņģis,WAS,1.55,0.8,2.35,8819,2022-23,Regular Season
1629029,L. Dončić,DAL,2.83,-0.48,2.35,9773,2022-23,Regular Season
1628374,L. Markkanen,UTA,1.57,0.76,2.33,9669,2022-23,Regular Season
1630193,I. Quickley,NYK,-0.06,2.35,2.29,9591,2022-23,Regular Season
203110,D. Green,GSW,0.33,1.91,2.24,9895,2022-23,Regular Season
1629661,C. Johnson,BKN,0.87,1.28,2.15,4952,2022-23,Regular Season
2544,L. James,LAL,1.59,0.55,2.14,8368,2022-23,Regular Season
1629011,M. Robinson,NYK,0.98,1.05,2.03,6429,2022-23,Regular Season
1629627,Z. Williamson,NOP,1.2,0.81,2.01,4078,2022-23,Regular Season
202331,P. George,LAC,1.45,0.55,2.0,7953,2022-23,Regular Season
1626172,K. Looney,GSW,1.67,0.33,2.0,8305,2022-23,Regular Season
1626153,D. Wright,WAS,0.58,1.42,2.0,5075,2022-23,Regular Season
1630169,T. Haliburton,IND,2.8,-0.82,1.98,7984,2022-23,Regular Season
1628386,J. Allen,CLE,0.9,1.05,1.95,8912,2022-23,Regular Season
1630559,A. Reaves,LAL,1.33,0.58,1.91,7942,2022-23,Regular Season
1628378,D. Mitchell,CLE,1.65,0.16,1.81,9839,2022-23,Regular Season
201587,N. Batum,LAC,0.74,1.01,1.75,7159,2022-23,Regular Season
1629008,M. Porter Jr.,DEN,1.65,0.07,1.72,7525,2022-23,Regular Season
1631117,W. Kessler,UTA,0.22,1.43,1.65,7258,2022-23,Regular Season
1629630,J. Morant,MEM,0.98,0.65,1.63,8386,2022-23,Regular Season
1630529,H. Jones,NOP,0.57,1.06,1.63,8076,2022-23,Regular Season
1628973,J. Brunson,NYK,2.62,-1.06,1.56,9736,2022-23,Regular Season
203484,K. Caldwell-Pope,DEN,0.91,0.64,1.55,9987,2022-23,Regular Season
1627734,D. Sabonis,SAC,2.18,-0.64,1.54,11495,2022-23,Regular Season
101108,C. Paul,PHX,1.0,0.52,1.52,7702,2022-23,Regular Season
1627832,F. VanVleet,TOR,1.31,0.21,1.52,10431,2022-23,Regular Season
1629723,J. Konchar,MEM,-0.13,1.61,1.48,6433,2022-23,Regular Season
203939,D. Powell,DAL,1.15,0.33,1.48,5902,2022-23,Regular Season
201942,D. DeRozan,CHI,0.81,0.61,1.42,11083,2022-23,Regular Season
202692,A. Burks,DET,1.45,-0.04,1.41,4793,2022-23,Regular Season
1630532,F. Wagner,ORL,-0.04,1.42,1.38,11003,2022-23,Regular Season
1626167,M. Turner,IND,0.63,0.71,1.34,7707,2022-23,Regular Season
201143,A. Horford,BOS,0.84,0.49,1.33,8003,2022-23,Regular Season
1630168,O. Okongwu,ATL,0.42,0.88,1.3,7822,2022-23,Regular Season
1629026,K. Williams,OKC,0.25,1.03,1.28,5095,2022-23,Regular Season
203488,M. Muscala,BOS,0.88,0.39,1.27,4054,2022-23,Regular Season
1628379,L. Kennard,MEM,1.32,-0.08,1.24,5451,2022-23,Regular Season
203501,T. Hardaway Jr.,DAL,0.95,0.27,1.22,8753,2022-23,Regular Season
1626224,C. Osman,CLE,0.89,0.3,1.19,6261,2022-23,Regular Season
1630596,E. Mobley,CLE,-0.04,1.21,1.17,10928,2022-23,Regular Season
203084,H. Barnes,SAC,1.36,-0.21,1.15,11261,2022-23,Regular Season
201144,M. Conley,MIN,1.83,-0.71,1.12,8492,2022-23,Regular Season
1628389,B. Adebayo,MIA,0.09,1.02,1.11,10505,2022-23,Regular Season
203937,K. Anderson,MIN,0.53,0.51,1.04,8268,2022-23,Regular Season
203500,S. Adams,MEM,0.4,0.58,0.98,4832,2022-23,Regular Season
1629639,T. Herro,MIA,0.81,0.15,0.96,9423,2022-23,Regular Season
1630178,T. Maxey,PHI,1.64,-0.69,0.95,8168,2022-23,Regular Season
1627884,D. Jones Jr.,CHI,-0.2,1.1,0.9,3745,2022-23,Regular Season
1630573,S. Hauser,BOS,0.38,0.52,0.9,5380,2022-23,Regular Season
1630688,I. Wainright,PHX,-0.02,0.91,0.89,3833,2022-23,Regular Season
1629632,C. White,CHI,1.0,-0.12,0.88,7221,2022-23,Regular Season
1628978,D. DiVincenzo,GSW,0.03,0.82,0.85,8165,2022-23,Regular Season
203944,J. Randle,NYK,1.5,-0.65,0.85,11221,2022-23,Regular Season
1627783,P. Siakam,TOR,0.98,-0.16,0.82,10893,2022-23,Regular Season
1630198,I. Joe,OKC,1.69,-0.87,0.82,5964,2022-23,Regular Season
1629057,R. Williams III,BOS,-0.28,1.09,0.81,3405,2022-23,Regular Season
1629006,J. Okogie,PHX,-0.39,1.2,0.81,5649,2022-23,Regular Season
1631132,C. Koloko,TOR,-0.82,1.63,0.81,3326,2022-23,Regular Season
1630183,J. McDaniels,MIN,0.05,0.73,0.78,10212,2022-23,Regular Season
1629656,Q. Grimes,NYK,1.06,-0.28,0.78,8669,2022-23,Regular Season
1628964,M. Bamba,LAL,0.36,0.41,0.77,3159,2022-23,Regular Season
1629002,C. Metu,SAC,-0.03,0.8,0.77,3003,2022-23,Regular Season
1628368,D. Fox,SAC,2.26,-1.52,0.74,10424,2022-23,Regular Season
1628969,M. Bridges,BKN,0.47,0.26,0.73,12241,2022-23,Regular Season
203471,D. Schröder,LAL,0.42,0.3,0.72,8454,2022-23,Regular Season
1629027,T. Young,ATL,1.92,-1.23,0.69,11024,2022-23,Regular Season
203991,C. Capela,ATL,0.84,-0.15,0.69,7407,2022-23,Regular Season
1628989,K. Huerter,SAC,1.41,-0.73,0.68,9217,2022-23,Regular Season
203897,Z. LaVine,CHI,0.63,0.03,0.66,11477,2022-23,Regular Season
1630567,S. Barnes,TOR,0.47,0.19,0.66,10971,2022-23,Regular Season
1629162,J. McLaughlin,MIN,-0.21,0.86,0.65,2995,2022-23,Regular Season
1629750,J. Green,CHI,-0.35,0.97,0.62,2054,2022-23,Regular Season
1628384,O. Anunoby,TOR,-0.3,0.92,0.62,9799,2022-23,Regular Season
1629680,M. Thybulle,POR,-1.31,1.91,0.6,5046,2022-23,Regular Season
1630322,L. Waters III,OKC,0.03,0.57,0.6,2266,2022-23,Regular Season
202699,T. Harris,PHI,-0.03,0.62,0.59,9810,2022-23,Regular Season
203935,M. Smart,BOS,0.53,0.06,0.59,8214,2022-23,Regular Season
1628976,W. Carter Jr.,ORL,-0.51,1.05,0.54,7063,2022-23,Regular Season
1628420,M. Morris,WAS,1.69,-1.16,0.53,7037,2022-23,Regular Season
1628977,H. Diallo,DET,-0.45,0.97,0.52,4231,2022-23,Regular Season
1630631,J. Alvarado,NOP,-0.32,0.82,0.5,5539,2022-23,Regular Season
1628392,I. Hartenstein,NYK,-0.18,0.68,0.5,6766,2022-23,Regular Season
1630175,C. Anthony,ORL,0.72,-0.26,0.46,6471,2022-23,Regular Season
1626156,D. Russell,LAL,0.52,-0.07,0.45,9749,2022-23,Regular Season
1627763,M. Brogdon,BOS,0.13,0.23,0.36,7251,2022-23,Regular Season
1630162,A. Edwards,MIN,-0.13,0.48,0.35,12129,2022-23,Regular Season
204456,T. McConnell,IND,0.07,0.27,0.34,6580,2022-23,Regular Season
1630530,T. Murphy III,NOP,0.37,-0.05,0.32,10268,2022-23,Regular Season
1626246,B. Marjanović,HOU,-0.06,0.37,0.31,688,2022-23,Regular Season
1629111,J. Landale,PHX,-0.15,0.45,0.3,4117,2022-23,Regular Season
1627732,B. Simmons,BKN,-0.23,0.53,0.3,4600,2022-23,Regular Season
203952,A. Wiggins,GSW,-0.15,0.45,0.3,5131,2022-23,Regular Season
1629731,D. Wade,CLE,-1.43,1.71,0.28,3637,2022-23,Regular Season
1630558,D. Mitchell,SAC,-0.34,0.61,0.27,6082,2022-23,Regular Season
201933,B. Griffin,BOS,-0.25,0.49,0.24,2350,2022-23,Regular Season
1628372,D. Smith Jr.,CHA,-2.27,2.49,0.22,5901,2022-23,Regular Season
1627780,G. Payton II,GSW,0.64,-0.42,0.22,1520,2022-23,Regular Season
1627742,B. Ingram,NOP,0.4,-0.22,0.18,6370,2022-23,Regular Season
203992,B. Bogdanović,ATL,1.25,-1.08,0.17,6354,2022-23,Regular Season
1631109,M. Williams,CHA,-0.85,1.02,0.17,3530,2022-23,Regular Season
203482,K. Olynyk,UTA,0.22,-0.05,0.17,8222,2022-23,Regular Season
1630171,I. Okoro,CLE,-0.07,0.23,0.16,6716,2022-23,Regular Season
1630180,S. Bey,ATL,1.04,-0.89,0.15,9095,2022-23,Regular Season
1628960,G. Allen,MIL,-0.1,0.24,0.14,8352,2022-23,Regular Season
1627750,J. Murray,DEN,0.73,-0.59,0.14,8795,2022-23,Regular Season
1631100,A. Griffin,ATL,0.23,-0.1,0.13,5957,2022-23,Regular Season
1629003,S. Milton,PHI,0.34,-0.21,0.13,6590,2022-23,Regular Season
1629611,T. Mann,LAC,0.7,-0.58,0.12,7671,2022-23,Regular Season
1630540,M. McBride,NYK,-0.48,0.59,0.11,3102,2022-23,Regular Season
1631288,J. Cain,MIA,-0.34,0.44,0.1,1019,2022-23,Regular Season
200768,K. Lowry,MIA,-0.76,0.84,0.08,7011,2022-23,Regular Season
1627751,J. Poeltl,TOR,-0.13,0.2,0.07,8009,2022-23,Regular Season
202330,G. Hayward,CHA,-0.89,0.96,0.07,6782,2022-23,Regular Season
203496,R. Covington,LAC,-0.78,0.84,0.06,3249,2022-23,Regular Season
1626145,T. Jones,MEM,0.57,-0.53,0.04,8314,2022-23,Regular Season
1629652,L. Dort,OKC,-0.03,0.07,0.04,9791,2022-23,Regular Season
1629001,D. Melton,PHI,-0.46,0.47,0.01,8762,2022-23,Regular Season
203078,B. Beal,WAS,1.01,-1.03,-0.02,6856,2022-23,Regular Season
203526,R. Neto,CLE,0.07,-0.1,-0.03,1999,2022-23,Regular Season
203915,S. Dinwiddie,BKN,0.05,-0.08,-0.03,10960,2022-23,Regular Season
1628975,J. Carter,MIL,-1.19,1.15,-0.04,7644,2022-23,Regular Season
1628997,C. Martin,MIA,-0.8,0.74,-0.06,8449,2022-23,Regular Season
1626220,R. O'Neale,BKN,-0.5,0.43,-0.07,9887,2022-23,Regular Season
1631106,T. Eason,HOU,-0.61,0.53,-0.08,7440,2022-23,Regular Season
1626192,P. Connaughton,MIL,0.07,-0.15,-0.08,6136,2022-23,Regular Season
1626168,T. Lyles,SAC,0.12,-0.2,-0.08,5317,2022-23,Regular Season
1630184,K. Lewis Jr.,NOP,-0.25,0.16,-0.09,991,2022-23,Regular Season
1630166,D. Avdija,WAS,-0.39,0.29,-0.1,8406,2022-23,Regular Season
1629021,M. Wagner,ORL,-0.24,0.14,-0.1,4729,2022-23,Regular Season
1630182,J. Green,DAL,-0.06,-0.05,-0.11,6310,2022-23,Regular Season
201588,G. Hill,IND,-0.57,0.46,-0.11,3491,2022-23,Regular Season
1627741,B. Hield,IND,0.47,-0.58,-0.11,10578,2022-23,Regular Season
203083,A. Drummond,CHI,-1.24,1.12,-0.12,3568,2022-23,Regular Season
1627759,J. Brown,BOS,-0.21,0.05,-0.16,10110,2022-23,Regular Season
1629052,O. Brissett,IND,-0.29,0.13,-0.16,4609,2022-23,Regular Season
1627739,K. Dunn,UTA,0.14,-0.3,-0.16,2506,2022-23,Regular Season
203114,K. Middleton,MIL,-0.02,-0.15,-0.17,3485,2022-23,Regular Season
1629004,S. Mykhailiuk,CHA,-0.04,-0.13,-0.17,1962,2022-23,Regular Season
1628381,J. Collins,ATL,-0.35,0.18,-0.17,9092,2022-23,Regular Season
203109,J. Crowder,MIL,-0.23,0.04,-0.19,1482,2022-23,Regular Season
1630194,P. Reed,PHI,-0.57,0.36,-0.21,3106,2022-23,Regular Season
1626157,K. Towns,MIN,-0.47,0.26,-0.21,4091,2022-23,Regular Season
1627885,S. Harrison,POR,-0.34,0.11,-0.23,521,2022-23,Regular Season
1626195,W. Hernangomez,NOP,-0.56,0.32,-0.24,1966,2022-23,Regular Season
1629646,C. Bassey,SAS,-0.51,0.26,-0.25,2172,2022-23,Regular Season
203497,R. Gobert,MIN,-1.61,1.36,-0.25,8999,2022-23,Regular Season
1629056,T. Davis,SAC,-0.25,0.0,-0.25,3599,2022-23,Regular Season
1628410,E. Sumner,BKN,-0.31,0.05,-0.26,3126,2022-23,Regular Season
1630598,A. Wiggins,OKC,-0.04,-0.22,-0.26,5493,2022-23,Regular Season
202691,K. Thompson,GSW,0.21,-0.49,-0.28,9874,2022-23,Regular Season
1629667,J. McDaniels,PHI,-0.21,-0.07,-0.28,8157,2022-23,Regular Season
1630200,T. Jones,SAS,0.39,-0.71,-0.32,8531,2022-23,Regular Season
201567,K. Love,MIA,-0.5,0.18,-0.32,5065,2022-23,Regular Season
1629117,W. Gabriel,LAL,-0.27,-0.05,-0.32,4370,2022-23,Regular Season
1627747,C. LeVert,CLE,-0.81,0.49,-0.32,9046,2022-23,Regular Season
203924,J. Grant,POR,0.26,-0.59,-0.33,9299,2022-23,Regular Season
1629634,B. Clarke,MEM,-1.05,0.72,-0.33,4723,2022-23,Regular Season
1629048,G. Bitadze,ORL,-0.94,0.6,-0.34,1898,2022-23,Regular Season
203994,J. Nurkić,POR,-1.01,0.66,-0.35,5753,2022-23,Regular Season
1630163,L. Ball,CHA,0.82,-1.19,-0.37,5520,2022-23,Regular Season
1629684,G. Williams,BOS,-0.44,0.07,-0.37,8454,2022-23,Regular Season
202696,N. Vučević,CHI,-0.01,-0.36,-0.37,11320,2022-23,Regular Season
1630552,J. Johnson,ATL,-0.87,0.5,-0.37,4431,2022-23,Regular Season
202687,B. Biyombo,PHX,-1.26,0.88,-0.38,3628,2022-23,Regular Season
202083,W. Matthews,MIL,-0.51,0.11,-0.4,3523,2022-23,Regular Season
1626149,M. Harrell,PHI,-0.54,0.14,-0.4,2844,2022-23,Regular Season
1630568,L. Garza,MIN,1.03,-1.46,-0.43,1061,2022-23,Regular Season
1630600,I. Mobley,CLE,-0.79,0.35,-0.44,330,2022-23,Regular Season
1630167,O. Toppin,NYK,-0.4,-0.05,-0.45,4431,2022-23,Regular Season
1630578,A. Sengun,HOU,0.5,-0.95,-0.45,9065,2022-23,Regular Season
202711,B. Bogdanović,DET,1.0,-1.46,-0.46,8015,2022-23,Regular Season
1628436,L. Kornet,BOS,-0.45,-0.01,-0.46,3331,2022-23,Regular Season
1628365,M. Fultz,ORL,-0.4,-0.07,-0.47,7503,2022-23,Regular Season
1630208,N. Richards,CHA,-0.51,0.03,-0.48,5178,2022-23,Regular Season
203468,C. McCollum,NOP,0.42,-0.91,-0.49,11021,2022-23,Regular Season
1630526,J. Robinson-Earl,OKC,0.05,-0.56,-0.51,3494,2022-23,Regular Season
1630237,A. Lamb,GSW,-0.39,-0.13,-0.52,5069,2022-23,Regular Season
202709,C. Joseph,DET,0.05,-0.57,-0.52,5056,2022-23,Regular Season
204060,J. Ingles,MIL,0.29,-0.81,-0.52,4514,2022-23,Regular Season
1626174,C. Wood,DAL,0.37,-0.9,-0.53,7050,2022-23,Regular Season
203914,G. Harris,ORL,0.32,-0.88,-0.56,4948,2022-23,Regular Season
1628988,A. Holiday,ATL,-0.72,0.16,-0.56,3588,2022-23,Regular Season
203933,T. Warren,PHX,-0.76,0.2,-0.56,2910,2022-23,Regular Season
1630643,J. Huff,WAS,-0.09,-0.48,-0.57,423,2022-23,Regular Season
1627826,I. Zubac,LAC,-0.77,0.2,-0.57,8858,2022-23,Regular Season
1630284,K. Harris,ORL,-0.8,0.23,-0.57,1931,2022-23,Regular Season
1628418,T. Bryant,DEN,-0.0,-0.58,-0.58,4580,2022-23,Regular Season
1631114,J. Williams,OKC,-0.81,0.23,-0.58,9785,2022-23,Regular Season
1629650,M. Brown,BKN,-0.26,-0.32,-0.58,1226,2022-23,Regular Season
1626196,J. Richardson,NOP,-0.95,0.37,-0.58,6531,2022-23,Regular Season
1631115,O. Robinson,MIA,-0.87,0.28,-0.59,1711,2022-23,Regular Season
1629013,L. Shamet,PHX,-0.89,0.29,-0.6,3362,2022-23,Regular Season
1630541,M. Moody,GSW,-0.45,-0.16,-0.61,3503,2022-23,Regular Season
1629234,D. Eubanks,POR,-0.47,-0.14,-0.61,6590,2022-23,Regular Season
1630534,O. Agbaji,UTA,0.2,-0.81,-0.61,5212,2022-23,Regular Season
1631169,J. Minott,MIN,-0.48,-0.14,-0.62,423,2022-23,Regular Season
1626166,C. Payne,PHX,-0.29,-0.33,-0.62,4069,2022-23,Regular Season
1629216,G. Vincent,MIA,-0.6,-0.03,-0.63,7160,2022-23,Regular Season
1628398,K. Kuzma,WAS,-0.94,0.31,-0.63,9375,2022-23,Regular Season
1627752,T. Prince,MIN,-0.46,-0.17,-0.63,5190,2022-23,Regular Season
1629012,C. Sexton,UTA,0.48,-1.12,-0.64,4907,2022-23,Regular Season
1630556,K. Edwards,SAC,-0.12,-0.52,-0.64,1621,2022-23,Regular Season
1628380,Z. Collins,SAS,-0.86,0.22,-0.64,6261,2022-23,Regular Season
1628371,J. Isaac,ORL,-1.14,0.49,-0.65,520,2022-23,Regular Season
2738,A. Iguodala,GSW,-0.73,0.08,-0.65,504,2022-23,Regular Season
1628221,G. York,IND,-0.39,-0.26,-0.65,235,2022-23,Regular Season
1630591,J. Suggs,ORL,-1.27,0.6,-0.67,5305,2022-23,Regular Season
1628373,F. Ntilikina,DAL,-0.71,0.04,-0.67,2527,2022-23,Regular Season
1629677,L. Samanic,UTA,-0.82,0.15,-0.67,710,2022-23,Regular Season
203585,R. McGruder,DET,-0.24,-0.43,-0.67,2191,2022-23,Regular Season
1626169,S. Johnson,SAS,0.1,-0.79,-0.69,2009,2022-23,Regular Season
1627814,D. Lee,PHX,-1.18,0.48,-0.7,6311,2022-23,Regular Season
1630700,D. Daniels,NOP,-1.61,0.9,-0.71,4419,2022-23,Regular Season
1629647,D. Bazley,PHX,-1.48,0.77,-0.71,2588,2022-23,Regular Season
1631099,K. Murray,SAC,0.3,-1.02,-0.72,10034,2022-23,Regular Season
1630583,S. Aldama,MEM,-0.65,-0.07,-0.72,7215,2022-23,Regular Season
1631207,D. Terry,CHI,-0.78,0.06,-0.72,876,2022-23,Regular Season
1641645,X. Cooks,WAS,-0.58,-0.14,-0.72,558,2022-23,Regular Season
1630214,X. Tillman,MEM,-1.15,0.42,-0.73,5082,2022-23,Regular Season
1630264,A. Gill,WAS,-0.2,-0.53,-0.73,2576,2022-23,Regular Season
1629139,Y. Watanabe,BKN,-0.04,-0.7,-0.74,3881,2022-23,Regular Season
200752,R. Gay,UTA,-1.27,0.53,-0.74,3496,2022-23,Regular Season
1629655,D. Gafford,WAS,-0.4,-0.34,-0.74,6651,2022-23,Regular Season
1629638,N. Alexander-Walker,MIN,-0.77,0.02,-0.75,3756,2022-23,Regular Season
203967,D. Šarić,OKC,-0.45,-0.3,-0.75,3381,2022-23,Regular Season
1626163,F. Kaminsky,HOU,-0.23,-0.54,-0.77,963,2022-23,Regular Season
1627827,D. Finney-Smith,BKN,-0.78,0.01,-0.77,8122,2022-23,Regular Season
1629645,K. Porter Jr.,HOU,0.11,-0.88,-0.77,8452,2022-23,Regular Season
202693,M. Morris,DAL,-0.78,-0.0,-0.78,1564,2022-23,Regular Season
1630531,J. Springer,PHI,-0.65,-0.16,-0.81,378,2022-23,Regular Season
1630543,I. Jackson,IND,-1.21,0.39,-0.82,4525,2022-23,Regular Season
1630637,C. Jones,CHI,-0.64,-0.19,-0.83,230,2022-23,Regular Season
203486,M. Plumlee,LAC,0.43,-1.27,-0.84,8741,2022-23,Regular Season
1628449,C. Boucher,TOR,-1.0,0.15,-0.85,6267,2022-23,Regular Season
1630692,J. Goodwin,WAS,-1.03,0.18,-0.85,4645,2022-23,Regular Season
1628415,D. Brooks,MEM,-1.71,0.86,-0.85,9436,2022-23,Regular Season
1630230,N. Marshall,NOP,-0.77,-0.08,-0.85,7529,2022-23,Regular Season
1628981,B. Fernando,ATL,-1.14,0.28,-0.86,1686,2022-23,Regular Season
1628972,T. Brown Jr.,LAL,-0.85,-0.01,-0.86,7882,2022-23,Regular Season
1630240,S. Lee,PHX,-1.45,0.59,-0.86,1597,2022-23,Regular Season
1629644,K. Okpala,SAC,-1.38,0.51,-0.87,1090,2022-23,Regular Season
1630560,C. Thomas,BKN,-0.07,-0.81,-0.88,3947,2022-23,Regular Season
1626159,J. Winslow,POR,-1.31,0.42,-0.89,3184,2022-23,Regular Season
1629726,G. Mathews,ATL,-1.57,0.67,-0.9,2905,2022-23,Regular Season
1629014,A. Simons,POR,-0.16,-0.76,-0.92,8956,2022-23,Regular Season
1627777,G. Niang,PHI,-0.74,-0.19,-0.93,6292,2022-23,Regular Season
