PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,O_RAPM,D_RAPM,RAPM,POSS,SEASON,SEASON_TYPE
203496,R. Covington,PHI,1.83,3.94,5.77,10656,2017-18,Regular Season
201939,S. Curry,GSW,5.67,-0.01,5.66,7140,2017-18,Regular Season
101108,C. Paul,HOU,4.42,0.55,4.97,7501,2017-18,Regular Season
201569,E. Gordon,HOU,3.57,1.32,4.89,8969,2017-18,Regular Season
203954,J. Embiid,PHI,2.49,2.32,4.81,7930,2017-18,Regular Season
203081,D. Lillard,POR,2.87,1.37,4.24,11083,2017-18,Regular Season
203490,O. Porter Jr.,WAS,2.67,1.48,4.15,9885,2017-18,Regular Season
203506,V. Oladipo,IND,1.85,2.24,4.09,10409,2017-18,Regular Season
202710,J. Butler III,MIN,1.92,1.98,3.9,8661,2017-18,Regular Season
201950,J. Holiday,NOP,2.96,0.77,3.73,12465,2017-18,Regular Season
1626145,T. Jones,MIN,2.13,1.44,3.57,5880,2017-18,Regular Season
200746,L. Aldridge,SAS,1.92,1.5,3.42,9921,2017-18,Regular Season
1628378,D. Mitchell,UTA,1.44,1.9,3.34,10716,2017-18,Regular Season
1626157,K. Towns,MIN,3.74,-0.43,3.31,11743,2017-18,Regular Season
203076,A. Davis,NOP,0.06,3.24,3.3,11651,2017-18,Regular Season
201935,J. Harden,HOU,3.47,-0.19,3.28,10492,2017-18,Regular Season
202689,K. Walker,CHA,2.81,0.47,3.28,11407,2017-18,Regular Season
2594,K. Korver,CLE,2.05,1.22,3.27,6585,2017-18,Regular Season
203507,G. Antetokounmpo,MIL,1.33,1.89,3.22,11166,2017-18,Regular Season
1627832,F. VanVleet,TOR,0.05,3.15,3.2,6196,2017-18,Regular Season
2403,Nene,HOU,1.26,1.9,3.16,3200,2017-18,Regular Season
201566,R. Westbrook,OKC,2.11,1.02,3.13,12148,2017-18,Regular Season
1626220,R. O'Neale,UTA,0.75,2.38,3.13,4648,2017-18,Regular Season
1628384,O. Anunoby,TOR,1.12,1.99,3.11,6123,2017-18,Regular Season
203460,A. Roberson,OKC,-0.86,3.88,3.02,4158,2017-18,Regular Season
1628369,J. Tatum,BOS,0.93,2.05,2.98,9871,2017-18,Regular Season
203999,N. Jokić,DEN,2.4,0.57,2.97,9895,2017-18,Regular Season
1627812,Y. Ferrell,DAL,-0.0,2.92,2.92,9153,2017-18,Regular Season
1628395,J. Bell,GSW,2.14,0.75,2.89,3403,2017-18,Regular Season
203497,R. Gobert,UTA,-0.09,2.98,2.89,7416,2017-18,Regular Season
202703,N. Mirotic,NOP,1.98,0.86,2.84,6393,2017-18,Regular Season
2544,L. James,CLE,4.35,-1.54,2.81,12540,2017-18,Regular Season
200782,P. Tucker,HOU,2.06,0.73,2.79,9381,2017-18,Regular Season
1627783,P. Siakam,TOR,2.1,0.67,2.77,6845,2017-18,Regular Season
202691,K. Thompson,GSW,1.43,1.33,2.76,10512,2017-18,Regular Season
201936,T. Evans,MEM,1.82,0.93,2.75,6386,2017-18,Regular Season
1627759,J. Brown,BOS,0.7,1.97,2.67,8782,2017-18,Regular Season
1627732,B. Simmons,PHI,1.5,1.13,2.63,11574,2017-18,Regular Season
201143,A. Horford,BOS,1.49,1.14,2.63,9188,2017-18,Regular Season
200768,K. Lowry,TOR,0.85,1.72,2.57,10432,2017-18,Regular Season
1627749,D. Murray,SAS,-1.06,3.57,2.51,6997,2017-18,Regular Season
202329,A. Aminu,POR,1.5,0.95,2.45,8559,2017-18,Regular Season
203962,J. Huestis,OKC,1.25,1.18,2.43,3912,2017-18,Regular Season
1626257,S. Mejri,DAL,1.14,1.17,2.31,2900,2017-18,Regular Season
201601,L. Mbah a Moute,HOU,0.28,2.02,2.3,6407,2017-18,Regular Season
2738,A. Iguodala,GSW,0.1,2.18,2.28,6778,2017-18,Regular Season
201586,S. Ibaka,TOR,2.13,0.14,2.27,8705,2017-18,Regular Season
203089,J. Henson,MIL,1.32,0.93,2.25,7948,2017-18,Regular Season
203482,K. Olynyk,MIA,2.6,-0.42,2.18,7115,2017-18,Regular Season
203110,D. Green,GSW,0.76,1.37,2.13,9713,2017-18,Regular Season
201152,T. Young,IND,1.21,0.91,2.12,10513,2017-18,Regular Season
204001,K. Porziņģis,NYK,0.5,1.58,2.08,6358,2017-18,Regular Season
203500,S. Adams,OKC,1.43,0.65,2.08,10272,2017-18,Regular Season
1626172,K. Looney,GSW,1.56,0.52,2.08,3774,2017-18,Regular Season
201162,J. Dudley,PHX,1.21,0.85,2.06,2869,2017-18,Regular Season
201942,D. DeRozan,TOR,3.86,-1.81,2.05,11306,2017-18,Regular Season
203935,M. Smart,BOS,0.13,1.8,1.93,6623,2017-18,Regular Season
101141,E. Ilyasova,PHI,0.97,0.95,1.92,7206,2017-18,Regular Season
101127,J. Jack,NYK,1.44,0.43,1.87,6355,2017-18,Regular Season
203200,J. Holiday,CHI,0.9,0.96,1.86,9492,2017-18,Regular Season
2733,S. Livingston,GSW,0.71,1.14,1.85,4656,2017-18,Regular Season
1627885,S. Harrison,PHX,1.13,0.72,1.85,1650,2017-18,Regular Season
203526,R. Neto,UTA,0.23,1.61,1.84,2037,2017-18,Regular Season
101112,C. Frye,LAL,1.7,0.14,1.84,2874,2017-18,Regular Season
1628379,L. Kennard,DET,1.16,0.61,1.77,5889,2017-18,Regular Season
201933,B. Griffin,DET,1.29,0.45,1.74,8099,2017-18,Regular Season
203937,K. Anderson,SAS,0.29,1.42,1.71,7924,2017-18,Regular Season
1627750,J. Murray,DEN,3.61,-1.9,1.71,10419,2017-18,Regular Season
2734,D. Harris,DEN,1.5,0.2,1.7,5487,2017-18,Regular Season
201959,T. Gibson,MIN,1.42,0.26,1.68,11083,2017-18,Regular Season
201142,K. Durant,GSW,3.33,-1.68,1.65,9910,2017-18,Regular Season
203382,A. Baynes,BOS,-1.38,3.02,1.64,5957,2017-18,Regular Season
202339,E. Bledsoe,MIL,1.42,0.19,1.61,9520,2017-18,Regular Season
101133,I. Mahinmi,WAS,0.5,1.07,1.57,4656,2017-18,Regular Season
2585,Z. Pachulia,GSW,1.34,0.21,1.55,4104,2017-18,Regular Season
201145,J. Green,CLE,0.21,1.32,1.53,7596,2017-18,Regular Season
1626204,L. Nance Jr.,CLE,-0.63,2.16,1.53,5970,2017-18,Regular Season
201148,B. Wright,HOU,-0.07,1.57,1.5,1525,2017-18,Regular Season
203914,G. Harris,DEN,0.96,0.52,1.48,9450,2017-18,Regular Season
203477,I. Canaan,PHX,1.18,0.3,1.48,1703,2017-18,Regular Season
1626155,S. Dekker,LAC,0.26,1.22,1.48,3729,2017-18,Regular Season
1627863,D. House Jr.,PHX,0.53,0.91,1.44,1688,2017-18,Regular Season
202322,J. Wall,WAS,1.15,0.29,1.44,5887,2017-18,Regular Season
200757,T. Sefolosha,UTA,0.41,1.02,1.43,3248,2017-18,Regular Season
203932,A. Gordon,ORL,0.38,1.05,1.43,8032,2017-18,Regular Season
203107,T. Satoransky,WAS,0.72,0.7,1.42,6665,2017-18,Regular Season
203991,C. Capela,HOU,0.67,0.74,1.41,8290,2017-18,Regular Season
204060,J. Ingles,UTA,0.91,0.5,1.41,10431,2017-18,Regular Season
202334,E. Davis,POR,0.3,1.08,1.38,5898,2017-18,Regular Season
202327,E. Udoh,UTA,0.05,1.32,1.37,3270,2017-18,Regular Season
203078,B. Beal,WAS,0.64,0.71,1.35,12149,2017-18,Regular Season
1627751,J. Poeltl,TOR,2.64,-1.3,1.34,6256,2017-18,Regular Season
1626171,B. Portis,CHI,2.06,-0.74,1.32,6868,2017-18,Regular Season
201578,M. Speights,ORL,0.74,0.57,1.31,2763,2017-18,Regular Season
203087,J. Lamb,CHA,1.2,0.11,1.31,8123,2017-18,Regular Season
1628455,A. James,NOP,0.71,0.56,1.27,2982,2017-18,Regular Season
203994,J. Nurkić,POR,-0.88,2.14,1.26,8618,2017-18,Regular Season
203501,T. Hardaway Jr.,NYK,0.8,0.44,1.24,7844,2017-18,Regular Season
1628401,D. White,SAS,-0.02,1.26,1.24,585,2017-18,Regular Season
203939,D. Powell,DAL,0.37,0.86,1.23,6696,2017-18,Regular Season
201937,R. Rubio,UTA,-0.4,1.63,1.23,9091,2017-18,Regular Season
200755,J. Redick,PHI,1.34,-0.12,1.22,9036,2017-18,Regular Season
202704,R. Jackson,DET,0.93,0.27,1.2,4832,2017-18,Regular Season
203095,E. Fournier,ORL,1.51,-0.32,1.19,7783,2017-18,Regular Season
201144,M. Conley,MEM,0.21,0.95,1.16,1481,2017-18,Regular Season
200794,P. Millsap,DEN,0.38,0.78,1.16,4664,2017-18,Regular Season
202397,I. Smith,DET,0.69,0.46,1.15,8370,2017-18,Regular Season
1627758,R. Baker,NYK,0.8,0.35,1.15,1557,2017-18,Regular Season
204038,L. Galloway,DET,-1.19,2.33,1.14,3490,2017-18,Regular Season
1627741,B. Hield,SAC,0.43,0.69,1.12,8107,2017-18,Regular Season
202734,E. Moore,NOP,-0.51,1.63,1.12,10998,2017-18,Regular Season
1628366,L. Ball,LAL,-0.8,1.91,1.11,7660,2017-18,Regular Season
203512,L. Nogueira,TOR,-0.13,1.21,1.08,1704,2017-18,Regular Season
1626196,J. Richardson,MIA,-0.18,1.26,1.08,10894,2017-18,Regular Season
202357,N. Bjelica,MIN,0.26,0.8,1.06,5611,2017-18,Regular Season
1626246,B. Marjanović,LAC,0.89,0.14,1.03,1409,2017-18,Regular Season
1626192,P. Connaughton,POR,1.0,0.02,1.02,6075,2017-18,Regular Season
201568,D. Gallinari,LAC,-0.43,1.43,1.0,2716,2017-18,Regular Season
203077,M. Kidd-Gilchrist,CHA,0.27,0.73,1.0,7722,2017-18,Regular Season
202933,J. Stone,CHA,0.44,0.54,0.98,736,2017-18,Regular Season
202696,N. Vučević,ORL,0.28,0.7,0.98,7122,2017-18,Regular Season
203114,K. Middleton,MIL,1.76,-0.8,0.96,12124,2017-18,Regular Season
203485,L. Brown,TOR,-0.05,1.01,0.96,543,2017-18,Regular Season
1627819,I. Taylor,ATL,0.4,0.55,0.95,4885,2017-18,Regular Season
201567,K. Love,CLE,1.52,-0.57,0.95,6764,2017-18,Regular Season
201976,P. Beverley,LAC,0.91,0.03,0.94,1318,2017-18,Regular Season
203920,K. Birch,ORL,0.5,0.43,0.93,2326,2017-18,Regular Season
201949,J. Johnson,MIA,0.64,0.29,0.93,7892,2017-18,Regular Season
203484,K. Caldwell-Pope,LAL,0.6,0.33,0.93,10447,2017-18,Regular Season
203944,J. Randle,LAL,1.43,-0.5,0.93,9235,2017-18,Regular Season
201961,W. Ellington,MIA,0.79,0.13,0.92,8165,2017-18,Regular Season
1628407,D. Bacon,CHA,-0.29,1.19,0.9,3005,2017-18,Regular Season
1626149,M. Harrell,LAC,1.28,-0.38,0.9,5462,2017-18,Regular Season
203967,D. Šarić,PHI,0.69,0.2,0.89,9688,2017-18,Regular Season
203957,D. Exum,UTA,0.38,0.5,0.88,972,2017-18,Regular Season
1627826,I. Zubac,LAL,-1.07,1.94,0.87,1719,2017-18,Regular Season
201954,D. Collison,IND,1.84,-0.98,0.86,8200,2017-18,Regular Season
201960,D. Carroll,BKN,0.22,0.64,0.86,9055,2017-18,Regular Season
1628467,M. Kleber,DAL,-0.93,1.73,0.8,4886,2017-18,Regular Season
203960,J. Sampson,SAC,-0.74,1.53,0.79,1362,2017-18,Regular Season
101150,L. Williams,LAC,3.5,-2.72,0.78,10957,2017-18,Regular Season
101181,J. Calderon,CLE,0.83,-0.05,0.78,3655,2017-18,Regular Season
1627936,A. Caruso,LAL,-0.42,1.19,0.77,2362,2017-18,Regular Season
201609,G. Dragic,MIA,0.69,0.07,0.76,9655,2017-18,Regular Season
201980,D. Green,SAS,-0.23,0.98,0.75,7109,2017-18,Regular Season
101107,M. Williams,CHA,0.02,0.73,0.75,8381,2017-18,Regular Season
1626153,D. Wright,TOR,0.13,0.59,0.72,5823,2017-18,Regular Season
1628462,M. Teodosic,LAC,0.41,0.29,0.7,4781,2017-18,Regular Season
1628444,J. Bird,BOS,0.7,-0.0,0.7,465,2017-18,Regular Season
201281,A. Ingram,LAL,0.2,0.5,0.7,285,2017-18,Regular Season
1628409,A. Peters,PHX,0.66,0.02,0.68,947,2017-18,Regular Season
203898,T. Ennis,LAL,-1.0,1.67,0.67,2862,2017-18,Regular Season
203469,C. Zeller,CHA,-0.19,0.85,0.66,2616,2017-18,Regular Season
1626178,R. Hollis-Jefferson,BKN,0.67,-0.02,0.65,8086,2017-18,Regular Season
1626159,J. Winslow,MIA,-0.97,1.61,0.64,6809,2017-18,Regular Season
1628365,M. Fultz,PHI,-0.54,1.18,0.64,1118,2017-18,Regular Season
1627734,D. Sabonis,IND,0.08,0.53,0.61,7364,2017-18,Regular Season
202697,I. Shumpert,SAC,-0.22,0.83,0.61,1154,2017-18,Regular Season
1626179,T. Rozier,BOS,-0.39,0.99,0.6,8388,2017-18,Regular Season
202722,D. Bertans,SAS,-0.06,0.62,0.56,4388,2017-18,Regular Season
203499,S. Larkin,BOS,-1.03,1.58,0.55,3073,2017-18,Regular Season
1627854,B. Forbes,SAS,0.97,-0.42,0.55,6127,2017-18,Regular Season
1628412,F. Mason III,SAC,0.21,0.33,0.54,3851,2017-18,Regular Season
1626177,D. Johnson,OKC,-0.48,1.01,0.53,625,2017-18,Regular Season
1628475,M. Williams Jr.,MIA,0.19,0.33,0.52,45,2017-18,Regular Season
204179,O. Johnson,MEM,0.98,-0.47,0.51,304,2017-18,Regular Season
202681,K. Irving,BOS,1.54,-1.03,0.51,7908,2017-18,Regular Season
1628492,G. Clavell,DAL,0.07,0.43,0.5,262,2017-18,Regular Season
2754,T. Allen,NOP,0.05,0.45,0.5,1157,2017-18,Regular Season
201988,P. Mills,SAS,1.45,-0.96,0.49,8506,2017-18,Regular Season
1627852,N. Brussino,ATL,0.07,0.42,0.49,42,2017-18,Regular Season
203915,S. Dinwiddie,BKN,1.13,-0.66,0.47,9483,2017-18,Regular Season
203145,K. Bazemore,ATL,-0.15,0.61,0.46,7405,2017-18,Regular Season
2546,C. Anthony,OKC,1.29,-0.84,0.45,10348,2017-18,Regular Season
2863,D. Wilkins,IND,0.57,-0.14,0.43,610,2017-18,Regular Season
1626167,M. Turner,IND,0.22,0.21,0.43,7427,2017-18,Regular Season
203112,Q. Acy,BKN,0.68,-0.26,0.42,5643,2017-18,Regular Season
204037,T. Wear,LAL,0.18,0.24,0.42,943,2017-18,Regular Season
1891,J. Terry,MIL,0.36,0.05,0.41,3315,2017-18,Regular Season
203505,V. Blue,LAL,-0.07,0.47,0.4,186,2017-18,Regular Season
201588,G. Hill,CLE,1.46,-1.06,0.4,7259,2017-18,Regular Season
203481,J. Withey,DAL,0.13,0.27,0.4,163,2017-18,Regular Season
1627736,M. Beasley,DEN,0.37,0.02,0.39,2445,2017-18,Regular Season
1627856,M. Costello,SAS,0.44,-0.05,0.39,127,2017-18,Regular Season
202695,K. Leonard,SAS,-0.66,1.04,0.38,849,2017-18,Regular Season
203952,A. Wiggins,MIN,0.76,-0.39,0.37,12163,2017-18,Regular Season
203585,R. McGruder,MIA,0.98,-0.62,0.36,1203,2017-18,Regular Season
202324,D. Favors,UTA,0.14,0.22,0.36,8623,2017-18,Regular Season
1626195,W. Hernangomez,CHA,-0.09,0.45,0.36,2046,2017-18,Regular Season
1628393,J. Evans,LAC,-0.2,0.55,0.35,3307,2017-18,Regular Season
1628373,F. Ntilikina,NYK,-1.46,1.79,0.33,6961,2017-18,Regular Season
203115,W. Barton,DEN,0.61,-0.28,0.33,11035,2017-18,Regular Season
1626224,C. Osman,CLE,0.99,-0.66,0.33,2780,2017-18,Regular Season
1628502,N. Hayes,SAC,-0.43,0.76,0.33,476,2017-18,Regular Season
1938,M. Ginobili,SAS,1.02,-0.7,0.32,5313,2017-18,Regular Season
203924,J. Grant,OKC,0.08,0.23,0.31,6715,2017-18,Regular Season
1628469,A. Blakeney,CHI,0.59,-0.29,0.3,1302,2017-18,Regular Season
1627780,G. Payton II,LAL,0.45,-0.15,0.3,913,2017-18,Regular Season
203894,S. Napier,POR,-0.33,0.63,0.3,6201,2017-18,Regular Season
201596,M. Chalmers,MEM,-0.74,1.03,0.29,5849,2017-18,Regular Season
1628404,J. Hart,LAL,1.01,-0.72,0.29,6106,2017-18,Regular Season
1627814,D. Lee,ATL,-0.44,0.73,0.29,1719,2017-18,Regular Season
1713,V. Carter,SAC,-0.12,0.4,0.28,4104,2017-18,Regular Season
200826,J. Barea,DAL,1.28,-1.0,0.28,6458,2017-18,Regular Season
202344,T. Booker,IND,0.43,-0.16,0.27,4818,2017-18,Regular Season
1628463,T. Cavanaugh,ATL,0.45,-0.19,0.26,2160,2017-18,Regular Season
204020,T. Johnson,MIA,-0.13,0.38,0.25,8314,2017-18,Regular Season
203092,T. Zeller,MIL,-0.15,0.4,0.25,4601,2017-18,Regular Season
203922,G. Robinson III,IND,-0.23,0.48,0.25,1373,2017-18,Regular Season
1627735,W. Baldwin IV,POR,0.1,0.15,0.25,327,2017-18,Regular Season
1628451,J. Wiley,BKN,-0.28,0.53,0.25,139,2017-18,Regular Season
203493,R. Bullock Jr.,DET,0.16,0.07,0.23,7114,2017-18,Regular Season
2730,D. Howard,CHA,0.12,0.11,0.23,10271,2017-18,Regular Season
203186,W. Reed,DET,0.08,0.14,0.22,1816,2017-18,Regular Season
203966,J. Wilson,LAC,-0.36,0.58,0.22,1111,2017-18,Regular Season
1627779,M. Paige,CHA,0.31,-0.1,0.21,110,2017-18,Regular Season
203124,K. O'Quinn,NYK,0.69,-0.48,0.21,5650,2017-18,Regular Season
2772,T. Ariza,HOU,-0.08,0.28,0.2,9393,2017-18,Regular Season
1628414,S. Thornwell,LAC,-1.41,1.61,0.2,4838,2017-18,Regular Season
1627746,S. Labissiere,SAC,0.73,-0.53,0.2,5013,2017-18,Regular Season
2731,E. Okafor,NOP,-0.81,1.01,0.2,1540,2017-18,Regular Season
200752,R. Gay,SAS,-0.0,0.19,0.19,4965,2017-18,Regular Season
203705,J. Magette,ATL,0.13,0.06,0.19,881,2017-18,Regular Season
2561,D. West,GSW,-1.65,1.83,0.18,3999,2017-18,Regular Season
1627827,D. Finney-Smith,DAL,-0.7,0.87,0.17,1799,2017-18,Regular Season
202714,S. Mack,ORL,-0.22,0.39,0.17,5541,2017-18,Regular Season
1628421,D. Robinson,WAS,0.01,0.15,0.16,58,2017-18,Regular Season
203085,A. Rivers,LAC,1.4,-1.25,0.15,8399,2017-18,Regular Season
203468,C. McCollum,POR,0.39,-0.24,0.15,12001,2017-18,Regular Season
203459,A. Crabbe,BKN,0.44,-0.29,0.15,9221,2017-18,Regular Season
203998,B. Caboclo,SAC,-0.24,0.39,0.15,420,2017-18,Regular Season
1626210,A. Williams,PHX,-0.5,0.64,0.14,284,2017-18,Regular Season
101162,M. Gortat,WAS,-0.52,0.66,0.14,8442,2017-18,Regular Season
202705,M. Brooks,MEM,1.05,-0.91,0.14,791,2017-18,Regular Season
202720,J. Leuer,DET,-0.54,0.67,0.13,579,2017-18,Regular Season
203949,J. McAdoo,PHI,0.05,0.07,0.12,77,2017-18,Regular Season
1628035,A. McKinnie,TOR,1.19,-1.07,0.12,218,2017-18,Regular Season
203473,D. Dedmon,ATL,-0.58,0.69,0.11,6414,2017-18,Regular Season
1626169,S. Johnson,DET,-0.99,1.1,0.11,7709,2017-18,Regular Season
1628383,J. Patton,MIN,0.09,0.02,0.11,18,2017-18,Regular Season
1626148,A. Brown,MIN,0.09,0.02,0.11,18,2017-18,Regular Season
1626780,J. Gibson,BOS,0.35,-0.25,0.1,172,2017-18,Regular Season
1626154,R. Hunter,HOU,-0.05,0.15,0.1,181,2017-18,Regular Season
202779,D. Buycks,DET,-0.51,0.61,0.1,1704,2017-18,Regular Season
1626643,J. Pullen,PHI,-0.1,0.2,0.1,28,2017-18,Regular Season
1627875,M. Georges-Hunt,MIN,0.65,-0.56,0.09,924,2017-18,Regular Season
1628386,J. Allen,BKN,-0.34,0.43,0.09,5964,2017-18,Regular Season
201956,O. Casspi,GSW,-0.42,0.51,0.09,3128,2017-18,Regular Season
1627761,D. Bembry,ATL,-0.37,0.46,0.09,1892,2017-18,Regular Season
1628380,Z. Collins,POR,0.65,-0.57,0.08,4171,2017-18,Regular Season
1628415,D. Brooks,MEM,-0.83,0.91,0.08,9356,2017-18,Regular Season
2570,K. Perkins,CLE,0.18,-0.1,0.08,62,2017-18,Regular Season
1628513,N. Mitrou-Long,UTA,0.06,0.02,0.08,2,2017-18,Regular Season
1627850,M. Plumlee,MIL,-0.5,0.57,0.07,225,2017-18,Regular Season
201967,D. Cunningham,BKN,-0.59,0.65,0.06,6623,2017-18,Regular Season
1627745,D. Jones,GSW,-0.21,0.27,0.06,358,2017-18,Regular Season
202918,X. Silas,BOS,0.07,-0.01,0.06,31,2017-18,Regular Season
1626205,V. Hunter,MEM,-0.0,0.02,0.02,32,2017-18,Regular Season
202332,C. Aldrich,MIN,0.22,-0.21,0.01,198,2017-18,Regular Season
1626259,M. Miller,TOR,-0.13,0.13,0.0,515,2017-18,Regular Season
202330,G. Hayward,BOS,-0.05,0.05,0.0,22,2017-18,Regular Season
203590,T. McKinney-Jones,IND,0.03,-0.03,0.0,6,2017-18,Regular Season
1627785,I. Whitehead,BKN,-0.64,0.64,0.0,745,2017-18,Regular Season
204067,J. Eddie,CHI,0.02,-0.03,-0.01,34,2017-18,Regular Season
203082,T. Ross,ORL,-0.39,0.37,-0.02,2566,2017-18,Regular Season
201177,J. McRoberts,DAL,-0.02,-0.0,-0.02,24,2017-18,Regular Season
1627851,M. Kuzminskas,NYK,-0.13,0.1,-0.03,7,2017-18,Regular Season
1628408,P. Dozier,OKC,-0.02,-0.01,-0.03,12,2017-18,Regular Season
1628493,M. Mathiang,CHA,-0.13,0.1,-0.03,85,2017-18,Regular Season
203489,N. Wolters,UTA,0.09,-0.12,-0.03,67,2017-18,Regular Season
1628396,T. Bradley,UTA,-0.04,-0.0,-0.04,118,2017-18,Regular Season
202326,D. Cousins,NOP,-0.79,0.75,-0.04,7206,2017-18,Regular Season
1628425,S. Brown,MIL,-1.1,1.05,-0.05,3142,2017-18,Regular Season
